# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.915277203682628169e+03 1.000435563218352808e+00 1.945904281202037386e-03 -2.019516679501456025e-01 -7.983590917950939003e-02 3.999345102741747926e+00 3.999345102741747926e+00 3.999345102741747926e+00 2.819220131414554089e+02 1.009069974350000010e+00 4.000000000000000000e+01
8.915277780765951320e+03 1.000473827360378598e+00 1.955773752222610216e-03 -2.585825970567333099e-01 2.425722017878590986e-01 3.560805701568118042e+00 3.560805701568118042e+00 3.560805701568118042e+00 2.813796112206937323e+02 1.009444023259999934e+00 4.000000000000000000e+01
8.915278354145404592e+03 1.002635527477531152e+00 1.943058513891930857e-03 1.721516459156791079e-01 -2.291769667753958128e-01 3.868827338975172836e+00 3.868827338975172836e+00 3.868827338975172836e+00 2.768568526688006841e+02 1.009835169410000066e+00 4.000000000000000000e+01
8.915278936205715581e+03 9.995875995778854550e-01 1.948879920997907212e-03 -5.887173845616385653e-02 -5.644766934567767291e-02 3.904408223145046986e+00 3.904408223145046986e+00 3.904408223145046986e+00 2.820244776403330320e+02 1.010238276269999957e+00 4.000000000000000000e+01
8.915279519075811550e+03 9.994757382394858780e-01 1.955657211319115386e-03 -3.086153562392113942e-02 -9.157397106428405431e-02 3.704679052264239214e+00 3.704679052264239214e+00 3.704679052264239214e+00 2.831788069473051905e+02 1.010653087569999942e+00 4.000000000000000000e+01
8.915280099747054919e+03 1.000255490355249188e+00 1.957783714988645812e-03 -4.151980159606087906e-01 1.457568183232650916e-01 3.642616287669913966e+00 3.642616287669913966e+00 3.642616287669913966e+00 2.795221617931884452e+02 1.011075576309999891e+00 4.000000000000000000e+01
8.915280675210342451e+03 9.997396922352300708e-01 1.952173040526429841e-03 2.640038391312767851e-01 4.926125844343110655e-02 3.799058594853330195e+00 3.799058594853330195e+00 3.799058594853330195e+00 2.766721457846852559e+02 1.011508047920000042e+00 4.000000000000000000e+01
8.915281248473846063e+03 9.969755212736838290e-01 1.954640076780863461e-03 -1.230768104605478030e-01 -2.480435580567386111e-01 3.573397872638501838e+00 3.573397872638501838e+00 3.573397872638501838e+00 2.750650013111209660e+02 1.011959316210000015e+00 4.000000000000000000e+01
8.915281830650106713e+03 1.003055354347247574e+00 1.951582440825063835e-03 -1.889483435961067936e-01 3.184916743947183160e-01 3.959764347434500120e+00 3.959764347434500120e+00 3.959764347434500120e+00 2.763128150011149273e+02 1.012419656779999899e+00 4.000000000000000000e+01
8.915282411321350082e+03 9.984629468135186592e-01 1.944019811784971231e-03 -2.117998259947129897e-02 -3.571435304013805268e-01 3.839097609966529934e+00 3.839097609966529934e+00 3.839097609966529934e+00 2.818976951014957990e+02 1.012895391850000104e+00 4.000000000000000000e+01
8.915282992686894431e+03 9.953788250214523625e-01 1.943981729599795951e-03 -3.560235422076917788e-01 -2.523203406590749168e-02 3.814135188523427811e+00 3.814135188523427811e+00 3.814135188523427811e+00 2.813252230641151641e+02 1.013379696329999913e+00 4.000000000000000000e+01
8.915283571853586182e+03 9.990247951182783526e-01 1.953202097773349549e-03 -2.710845785422337229e-01 2.064458319889628940e-02 3.795548368975769193e+00 3.795548368975769193e+00 3.795548368975769193e+00 2.844887272447247142e+02 1.013872890550000072e+00 4.000000000000000000e+01
8.915284146738056734e+03 9.986449303256496046e-01 1.936862020879084618e-03 -2.021996990700951902e-01 -4.231850768587226697e-02 4.160340440400966067e+00 4.160340440400966067e+00 4.160340440400966067e+00 2.794712948913285118e+02 1.014378258060000038e+00 4.000000000000000000e+01
8.915284722895179584e+03 1.001019182693640541e+00 1.955057717471139853e-03 -1.292682792197580977e+00 1.866337531802176042e-01 3.844889668036775010e+00 3.844889668036775010e+00 3.844889668036775010e+00 2.775756650920108655e+02 1.014899909880000006e+00 4.000000000000000000e+01
8.915285302872121974e+03 9.990372040160135914e-01 1.953389004525052895e-03 -2.115399130212221868e-01 1.452182559321260058e-01 3.889203390716271080e+00 3.889203390716271080e+00 3.889203390716271080e+00 2.767678430903268350e+02 1.015435221740000005e+00 4.000000000000000000e+01
8.915285885742683604e+03 1.000525505309824092e+00 1.907928753996541126e-03 -1.637579860393187092e-01 1.832221725551471947e-01 4.932744947168756333e+00 4.932744947168756333e+00 4.932744947168756333e+00 2.752371783334040742e+02 1.015978853200000032e+00 4.000000000000000000e+01
8.915286463288874074e+03 9.960360393199385598e-01 1.957698174966302634e-03 2.728314679321435787e-01 -2.496091594030981908e-01 3.455208108816656853e+00 3.455208108816656853e+00 3.455208108816656853e+00 2.774168044887122733e+02 1.016537826550000023e+00 4.000000000000000000e+01
8.915287044770368084e+03 1.001661040681067538e+00 1.954244854493391356e-03 4.098716631453173109e-01 -5.238416339002913702e-01 3.780164494667809905e+00 3.780164494667809905e+00 3.780164494667809905e+00 2.799195602997688752e+02 1.017104830659999903e+00 4.000000000000000000e+01
8.915287655071173504e+03 1.004346688244325714e+00 1.935807747577365139e-03 -2.678181718910777054e-01 9.768501835216504559e-02 4.141324112726192830e+00 4.141324112726192830e+00 4.141324112726192830e+00 2.811307646090806998e+02 1.017720360230000010e+00 4.000000000000000000e+01
8.915288236321233853e+03 9.980365906623058780e-01 1.947199570511587126e-03 -5.982721103511060567e-01 6.988015381930625658e-01 3.851656283609961928e+00 3.851656283609961928e+00 3.851656283609961928e+00 2.805169037975204560e+02 1.018315711749999908e+00 4.000000000000000000e+01
8.915288814793624624e+03 9.965142180013040196e-01 1.938352448149829486e-03 -8.966235988535146972e-02 3.286632603679678910e-01 4.059407218772159709e+00 4.059407218772159709e+00 4.059407218772159709e+00 2.802994889479633684e+02 1.018923750029999908e+00 4.000000000000000000e+01
8.915289396737985953e+03 9.987099455057856234e-01 1.942771002628076180e-03 2.393338638242901995e-02 4.371488081079730192e-01 4.103504634106987403e+00 4.103504634106987403e+00 4.103504634106987403e+00 2.757791879999078333e+02 1.019541561989999900e+00 4.000000000000000000e+01
8.915289976020161703e+03 9.996935463741285499e-01 1.932458075477617825e-03 -3.565983983263260049e-01 -5.729910950727148261e-02 4.076390494369398709e+00 4.076390494369398709e+00 4.076390494369398709e+00 2.746015349646769437e+02 1.020175988739999928e+00 4.000000000000000000e+01
8.915290556691870734e+03 1.001189992940116902e+00 1.945767740738576536e-03 -2.947050853850404217e-01 2.123582801892905103e-01 3.927862418239906894e+00 3.927862418239906894e+00 3.927862418239906894e+00 2.750623484730299992e+02 1.020851605020000052e+00 4.000000000000000000e+01
8.915291193497185304e+03 9.972914479558760981e-01 1.947484936005071388e-03 7.147122220978509022e-01 9.627699168507272698e-02 3.937101904390857943e+00 3.937101904390857943e+00 3.937101904390857943e+00 2.749647095670290469e+02 1.021537394969999957e+00 4.000000000000000000e+01
8.915291768497139856e+03 9.949147312229856821e-01 1.948575216670384459e-03 -4.005982119089244731e-01 4.339289547300512750e-01 3.923068872256822992e+00 3.923068872256822992e+00 3.923068872256822992e+00 2.758804024552043757e+02 1.022206800820000039e+00 4.000000000000000000e+01
8.915292347663831606e+03 9.970575369452010506e-01 1.936873714246801440e-03 -1.525371422780762987e-01 3.394048941927229127e-03 4.332253549803447790e+00 4.332253549803447790e+00 4.332253549803447790e+00 2.784632364464615080e+02 1.022889162360000048e+00 4.000000000000000000e+01
8.915292926830523356e+03 9.997703073360424408e-01 1.948105337649410707e-03 1.993709876977962925e-01 3.072627916170979009e-02 4.006739888606142941e+00 4.006739888606142941e+00 4.006739888606142941e+00 2.786386839979938372e+02 1.023588874190000109e+00 4.000000000000000000e+01
8.915293510279436305e+03 1.000869278780097016e+00 1.957788075879094043e-03 -2.344052630608582100e-01 8.904112402617182787e-02 3.714842869315718055e+00 3.714842869315718055e+00 3.714842869315718055e+00 2.786489391949061769e+02 1.024288359500000078e+00 4.000000000000000000e+01
8.915294083080538257e+03 9.979371638102101372e-01 1.948338565447607553e-03 1.628822436355860034e-02 -1.501081066047094126e-01 3.841065096965810888e+00 3.841065096965810888e+00 3.841065096965810888e+00 2.799381545870016907e+02 1.025033790920000021e+00 4.000000000000000000e+01
8.915294685279768601e+03 1.001873890626181263e+00 1.911453372128729547e-03 -2.590759120140708194e-01 -1.182501742943278950e-01 4.405039620364561870e+00 4.405039620364561870e+00 4.405039620364561870e+00 2.822361964181454255e+02 1.025764374480000019e+00 4.000000000000000000e+01
8.915295260163773492e+03 9.943183251849175841e-01 1.956283383374373113e-03 1.568420800275817928e-01 -1.711375402353781106e-01 3.680203792570214016e+00 3.680203792570214016e+00 3.680203792570214016e+00 2.822386704093233902e+02 1.026501245389999983e+00 4.000000000000000000e+01
8.915295833427742764e+03 1.002500084512257805e+00 1.913027791610018291e-03 -2.394326176048937882e-01 -1.399078712168219940e-01 4.831103701307437603e+00 4.831103701307437603e+00 4.831103701307437603e+00 2.878221579655872802e+02 1.027259163379999896e+00 4.000000000000000000e+01
8.915296414214935794e+03 9.990240727212904570e-01 1.956458139463206503e-03 -3.364139673541808873e-01 -2.822688947505246904e-01 3.738910697147593165e+00 3.738910697147593165e+00 3.738910697147593165e+00 2.861026042556929383e+02 1.028036663289999986e+00 4.000000000000000000e+01
8.915296996274781122e+03 9.953562038088648034e-01 1.950705121249756389e-03 6.872543381249901495e-02 3.747795881150316200e-02 3.727071682893071003e+00 3.727071682893071003e+00 3.727071682893071003e+00 2.773457403510063841e+02 1.028821462760000083e+00 4.000000000000000000e+01
8.915297576946490153e+03 1.000887679540004571e+00 1.960694312764567522e-03 -4.590587889886916795e-01 -1.554467337477959121e-01 3.763863962215709957e+00 3.763863962215709957e+00 3.763863962215709957e+00 2.848602542586502295e+02 1.029634476030000023e+00 4.000000000000000000e+01
8.915298169075795158e+03 9.983621449583273133e-01 1.939176598605691628e-03 1.124453293879972005e-01 -1.735124770800600957e-01 4.136357630423738385e+00 4.136357630423738385e+00 4.136357630423738385e+00 2.911888030778501388e+02 1.030441667639999892e+00 4.000000000000000000e+01
8.915298745348867669e+03 1.004467040658632682e+00 1.928284621964197320e-03 -1.676919685017639050e-01 -3.417933602281947869e-01 4.394050182407353233e+00 4.394050182407353233e+00 4.394050182407353233e+00 2.880661862590613964e+02 1.031259651190000071e+00 4.000000000000000000e+01
8.915299320117388561e+03 9.982336859414976393e-01 1.956745925867111029e-03 -1.096989162994495975e-01 -1.486994699058270981e-02 3.799592199980663221e+00 3.799592199980663221e+00 3.799592199980663221e+00 2.894843597011258680e+02 1.032087016009999969e+00 4.000000000000000000e+01
8.915299894307558134e+03 9.996746194563357335e-01 1.959659297545135112e-03 2.234933513313928088e-01 -2.652105630317846963e-01 3.714503904637417975e+00 3.714503904637417975e+00 3.714503904637417975e+00 2.936856840286976080e+02 1.032928501720000058e+00 4.000000000000000000e+01
8.915300468497262045e+03 9.964854906494552411e-01 1.952479307965108079e-03 4.790741601498728075e-01 -4.579028671696133146e-01 3.900168876880640845e+00 3.900168876880640845e+00 3.900168876880640845e+00 2.909816954798307052e+02 1.033790876969999939e+00 4.000000000000000000e+01
8.915301049052555754e+03 9.983144869720572689e-01 1.944924314073033858e-03 2.171595694742242955e-01 -4.265571878687068885e-01 3.963906832304865180e+00 3.963906832304865180e+00 3.963906832304865180e+00 2.876545007166426444e+02 1.034686783740000005e+00 4.000000000000000000e+01
8.915301641298276081e+03 9.955983929459110149e-01 1.947495647157004893e-03 -2.498904445208419978e-01 1.550314063095168948e-01 4.225942723770407028e+00 4.225942723770407028e+00 4.225942723770407028e+00 2.816071870222847338e+02 1.035569318929999927e+00 4.000000000000000000e+01
8.915302216182280972e+03 9.972050553974877163e-01 1.956162231387480362e-03 4.357986352891020099e-01 -8.841679735776500348e-02 3.873707346743513025e+00 3.873707346743513025e+00 3.873707346743513025e+00 2.842178396259636770e+02 1.036463476640000048e+00 4.000000000000000000e+01
8.915302790950801864e+03 1.001091899185814205e+00 1.963837131638920645e-03 4.233194632798649160e-01 -2.590834643634370993e-01 3.645714595323271023e+00 3.645714595323271023e+00 3.645714595323271023e+00 2.923566057100929356e+02 1.037384598520000090e+00 4.000000000000000000e+01
8.915303374515664473e+03 9.990675625321027153e-01 1.929033803855727345e-03 5.162852675338552855e-01 -3.375795466563357161e-01 4.643759410575382773e+00 4.643759410575382773e+00 4.643759410575382773e+00 2.976468117821355577e+02 1.038310519239999952e+00 4.000000000000000000e+01
8.915303951598987624e+03 1.002630202374925172e+00 1.965747534482313336e-03 2.313091051988138136e-01 -6.150463320347421270e-01 3.611666733324772061e+00 3.611666733324772061e+00 3.611666733324772061e+00 3.002880570327046712e+02 1.039238585839999951e+00 4.000000000000000000e+01
8.915304522664104297e+03 1.000422376875506059e+00 1.937640898488174508e-03 4.860795215102507727e-02 -3.900755535312711020e-01 4.381091518463181345e+00 4.381091518463181345e+00 4.381091518463181345e+00 3.003071216618401422e+02 1.040214685940000106e+00 4.000000000000000000e+01
8.915305114214592322e+03 1.004742439717078550e+00 1.965354422838648529e-03 -2.246081135802543982e-01 -9.785437495598026114e-02 3.791701032814267958e+00 3.791701032814267958e+00 3.791701032814267958e+00 2.969769093197008374e+02 1.041176777330000025e+00 4.000000000000000000e+01
8.915305689677879855e+03 1.001687824480245181e+00 1.952805252328376458e-03 2.387338787348796121e-01 -1.559361177064607917e-01 4.097390999700333936e+00 4.097390999700333936e+00 4.097390999700333936e+00 2.963515041975271629e+02 1.042148659179999992e+00 4.000000000000000000e+01
8.915306264793318405e+03 1.002176364715250623e+00 1.954633557388868459e-03 3.789764928597156857e-01 -6.776457408200695087e-02 4.025977436364142292e+00 4.025977436364142292e+00 4.025977436364142292e+00 2.953077761348923218e+02 1.043152321770000057e+00 4.000000000000000000e+01
8.915306847316496714e+03 1.000873184603047861e+00 1.953490662731833388e-03 5.513858402501752021e-02 -1.492213051529560075e-01 4.209426397325714220e+00 4.209426397325714220e+00 4.209426397325714220e+00 2.985475780687280007e+02 1.044162935309999929e+00 4.000000000000000000e+01
8.915307426830571785e+03 1.001251803312626087e+00 1.929146534544867427e-03 -1.824603140741228036e-01 3.426284863184588664e-02 5.039043074133401134e+00 5.039043074133401134e+00 5.039043074133401134e+00 3.046337052823572549e+02 1.045187427769999955e+00 4.000000000000000000e+01
8.915308006112747535e+03 1.001538356453841816e+00 1.950298430895595512e-03 -2.301217145368855133e-01 -4.949273110281660060e-01 4.131965650990911953e+00 4.131965650990911953e+00 4.131965650990911953e+00 3.054500192041644482e+02 1.046229304649999969e+00 4.000000000000000000e+01
8.915308587710191205e+03 1.001476051397167222e+00 1.964839421052095442e-03 -6.607524945655456339e-01 8.462466329585068003e-02 3.644391830668058052e+00 3.644391830668058052e+00 3.644391830668058052e+00 3.050887918251096380e+02 1.047272695239999996e+00 4.000000000000000000e+01
8.915309163173013076e+03 1.001319904137015548e+00 1.966866298110162264e-03 3.662033276744769972e-01 1.355296448558206968e-01 3.743106113767412868e+00 3.743106113767412868e+00 3.743106113767412868e+00 3.068202109980859973e+02 1.048328466240000090e+00 4.000000000000000000e+01
8.915309739562035247e+03 9.987180326885444215e-01 1.961842302314414054e-03 2.509390709846848755e-01 7.291088932649193721e-02 3.953670590046368005e+00 3.953670590046368005e+00 3.953670590046368005e+00 3.049342519726430396e+02 1.049411249320000072e+00 4.000000000000000000e+01
8.915310318612777337e+03 1.005762154821127963e+00 1.917120148878940014e-03 1.489621371459540038e-02 -1.571124514299231112e-01 5.005286869132561378e+00 5.005286869132561378e+00 5.005286869132561378e+00 3.066693974218563881e+02 1.050506606259999920e+00 4.000000000000000000e+01
8.915310900673088327e+03 1.002729542674146490e+00 1.966992488806456989e-03 -3.278735912163214805e-01 1.248689031035808972e-01 3.708962845047373058e+00 3.708962845047373058e+00 3.708962845047373058e+00 3.077462022693550807e+02 1.051621092420000014e+00 4.000000000000000000e+01
8.915311481344331696e+03 1.001195393367745767e+00 1.961511733825029372e-03 -2.300419069814099975e-03 -1.520581172089079947e-01 3.742839367734013045e+00 3.742839367734013045e+00 3.742839367734013045e+00 3.088565956428363961e+02 1.052746423169999890e+00 4.000000000000000000e+01
8.915312063404642686e+03 1.000393864828986512e+00 1.960166695590629532e-03 -3.271537878673498878e-01 -2.286688585817858027e-02 3.800789176962820815e+00 3.800789176962820815e+00 3.800789176962820815e+00 3.083786315642891509e+02 1.053875104979999922e+00 4.000000000000000000e+01
8.915312638983414217e+03 1.002264724232321713e+00 1.960535080707660836e-03 -1.797780118583856002e-01 -2.254970995875575923e-01 3.968933627278930842e+00 3.968933627278930842e+00 3.968933627278930842e+00 3.097004666346728641e+02 1.055019312410000021e+00 4.000000000000000000e+01
8.915313216992472007e+03 1.004100699998055068e+00 1.926711586641763384e-03 -1.906309404261739004e-01 2.721640787435699108e-02 5.361904619584349163e+00 5.361904619584349163e+00 5.361904619584349163e+00 3.131528740088312475e+02 1.056182276479999960e+00 4.000000000000000000e+01
8.915313792918626859e+03 9.998813820146755793e-01 1.953146990984921082e-03 1.638426678453878960e-01 -2.753516785300502145e-01 4.306921590811981559e+00 4.306921590811981559e+00 4.306921590811981559e+00 3.145448300017320662e+02 1.057358131710000038e+00 4.000000000000000000e+01
8.915314370696250990e+03 1.003901802268323040e+00 1.953765681463799989e-03 6.277012351164243942e-01 -2.464166219416880910e-01 4.378130993603702947e+00 4.378130993603702947e+00 4.378130993603702947e+00 3.128220913988274674e+02 1.058555115639999933e+00 4.000000000000000000e+01
8.915314951483444020e+03 1.000782760415106498e+00 1.964618804771521132e-03 4.447238172340887141e-01 -2.815768314058063049e-01 4.125738501607566278e+00 4.125738501607566278e+00 4.125738501607566278e+00 3.116742506024653494e+02 1.059771524549999899e+00 4.000000000000000000e+01
8.915315534816872969e+03 9.986685018569336769e-01 1.966240309428125659e-03 -2.740021947147052161e-01 1.076816588027971061e-01 3.816259456400698191e+00 3.816259456400698191e+00 3.816259456400698191e+00 3.092059118154459156e+02 1.060987129569999965e+00 4.000000000000000000e+01
8.915316111900196120e+03 1.002470466308380992e+00 1.952237896570992691e-03 1.846601198879848915e-01 -1.755456419125787093e-01 4.341596826649388952e+00 4.341596826649388952e+00 4.341596826649388952e+00 3.063324291712199852e+02 1.062221566070000067e+00 4.000000000000000000e+01
8.915316687594451651e+03 1.003203194954489730e+00 1.955063718472861006e-03 -2.401358260214085105e-01 1.039426580955798984e-01 4.244810431131414319e+00 4.244810431131414319e+00 4.244810431131414319e+00 3.062189604650404249e+02 1.063466946039999916e+00 4.000000000000000000e+01
8.915317263057273522e+03 1.004177177749627115e+00 1.865654309432173688e-03 -2.905489771367307239e-01 1.382810333461584884e-01 6.237006903613966813e+00 6.237006903613966813e+00 6.237006903613966813e+00 3.061655460293491728e+02 1.064739999089999944e+00 4.000000000000000000e+01
8.915317845811885491e+03 1.002326420791558981e+00 1.964828709933468844e-03 -3.558472534242634877e-01 -1.345367505187063939e-01 4.047335196825534887e+00 4.047335196825534887e+00 4.047335196825534887e+00 3.032185849164677620e+02 1.066029412900000084e+00 4.000000000000000000e+01
8.915318427293379500e+03 1.001628285818042752e+00 1.953622622975930301e-03 1.742423765148488901e-02 6.059143658758139178e-02 4.115112195283771257e+00 4.115112195283771257e+00 4.115112195283771257e+00 3.052482342245281188e+02 1.067350273319999987e+00 4.000000000000000000e+01
8.915319017224297568e+03 9.972214030430270881e-01 1.950058952703732701e-03 3.316537544911931090e-01 1.843235376756393873e-01 4.274442878357533004e+00 4.274442878357533004e+00 4.274442878357533004e+00 3.071575755267418799e+02 1.068655915319999927e+00 4.000000000000000000e+01
8.915319592802603438e+03 1.000505400424700486e+00 1.949368714991461153e-03 1.109205677817605012e-01 -1.308707764367907089e-01 4.367397348834521686e+00 4.367397348834521686e+00 4.367397348834521686e+00 3.083275200564520446e+02 1.069977173719999897e+00 4.000000000000000000e+01
8.915320170464743569e+03 1.003275658779304136e+00 1.938087271238410868e-03 -1.266566794221312131e-01 8.183020811031894992e-02 4.828805766809736610e+00 4.828805766809736610e+00 4.828805766809736610e+00 3.109948317549928447e+02 1.071322873640000006e+00 4.000000000000000000e+01
8.915320748242367699e+03 9.984260830233087081e-01 1.948049371739174690e-03 -2.982183931147889266e-01 6.209263644438575702e-02 4.640036910662821867e+00 4.640036910662821867e+00 4.640036910662821867e+00 3.152256027904722373e+02 1.072684440670000017e+00 4.000000000000000000e+01
8.915321328219310089e+03 9.992634116007635958e-01 1.957148732627227248e-03 -5.698690948520269695e-01 4.637544267185593760e-01 4.390237543183999946e+00 4.390237543183999946e+00 4.390237543183999946e+00 3.195325206674207266e+02 1.074068434770000025e+00 4.000000000000000000e+01
8.915321910858438059e+03 1.001318624339992303e+00 1.920150168212592752e-03 2.714436493185662033e-02 2.361610484277668065e-02 5.386933799672445566e+00 5.386933799672445566e+00 5.386933799672445566e+00 3.216615950588703186e+02 1.075458394330000012e+00 4.000000000000000000e+01
8.915322491529681429e+03 1.002111623501528603e+00 1.945218806823389426e-03 -4.655066500202163782e-02 1.668335789292323124e-01 4.679156446056943253e+00 4.679156446056943253e+00 4.679156446056943253e+00 3.218014561474395236e+02 1.076858330449999901e+00 4.000000000000000000e+01
8.915323100441884890e+03 9.992601872311810407e-01 1.915903346953555563e-03 5.275873914280848620e-01 2.650127567532685191e-01 5.466573877898238010e+00 5.466573877898238010e+00 5.466573877898238010e+00 3.209762322444123015e+02 1.078364014349999955e+00 4.000000000000000000e+01
8.915323680186927959e+03 1.002882261317027623e+00 1.956486210131177985e-03 3.516831453864127099e-01 -3.971222453046058809e-01 4.786821871667433115e+00 4.786821871667433115e+00 4.786821871667433115e+00 3.201284962188757959e+02 1.079803972379999921e+00 4.000000000000000000e+01
8.915324259469569370e+03 1.001566944727433572e+00 1.965238659975573118e-03 1.277923765199547868e-01 1.375951699678550078e-01 4.270658336829653123e+00 4.270658336829653123e+00 4.270658336829653123e+00 3.188542712822799672e+02 1.081263629990000030e+00 4.000000000000000000e+01
8.915324840024863079e+03 9.989992312322868440e-01 1.947435894763232438e-03 2.950725873670558275e-01 3.474890867355792112e-01 4.931868128580274124e+00 4.931868128580274124e+00 4.931868128580274124e+00 3.221680879594691191e+02 1.082735736360000089e+00 4.000000000000000000e+01
8.915325421390873089e+03 9.986786985380782244e-01 1.963565566041124578e-03 3.839265915505540860e-01 1.365863435345004984e-01 3.995130747064914001e+00 3.995130747064914001e+00 3.995130747064914001e+00 3.258329630837553168e+02 1.084223737380000108e+00 4.000000000000000000e+01
8.915325999168497219e+03 1.002755874984534001e+00 1.954067915888431806e-03 4.494335231028753208e-01 1.175988394332135034e-01 4.129741086007763684e+00 4.129741086007763684e+00 4.129741086007763684e+00 3.289374032449402421e+02 1.085778860770000076e+00 4.000000000000000000e+01
8.915326630649906292e+03 1.003244265047375405e+00 1.938213225095282953e-03 -3.321083723458808090e-01 1.125617285905397003e-01 4.915266583411789902e+00 4.915266583411789902e+00 4.915266583411789902e+00 3.350246789140393275e+02 1.087374907440000094e+00 4.000000000000000000e+01
8.915327206228677824e+03 9.983503368887562957e-01 1.964349222093347835e-03 -7.025735847517957655e-01 4.018329572311384879e-01 4.474665424928090829e+00 4.474665424928090829e+00 4.474665424928090829e+00 3.409328902585111791e+02 1.088902336869999932e+00 4.000000000000000000e+01
8.915327781922933355e+03 1.001976500203144216e+00 1.968952949762411021e-03 -3.008390586384285248e-01 2.315679891039177096e-01 4.745754794635757001e+00 4.745754794635757001e+00 4.745754794635757001e+00 3.460899023840051427e+02 1.090461703129999904e+00 4.000000000000000000e+01
8.915328363172993704e+03 1.000524691596427873e+00 1.957391027777607637e-03 3.088417158342118829e-01 1.209144171909530968e-01 4.976125423192501174e+00 4.976125423192501174e+00 4.976125423192501174e+00 3.456355210466309131e+02 1.092037245840000059e+00 4.000000000000000000e+01
8.915328943844237074e+03 1.006456630422847276e+00 1.945323130017771393e-03 -9.332231312820169489e-01 1.434301668638466865e-01 5.213341540987634914e+00 5.213341540987634914e+00 5.213341540987634914e+00 3.460626449759149637e+02 1.093631938199999931e+00 4.000000000000000000e+01
8.915329525904548063e+03 1.003862532040685540e+00 1.923133342969707803e-03 -1.588818610442050083e+00 1.988284574282407069e-01 5.732123204864599586e+00 5.732123204864599586e+00 5.732123204864599586e+00 3.539777703424653623e+02 1.095312081729999942e+00 4.000000000000000000e+01
8.915330130997397646e+03 1.005130960073250090e+00 1.977647006780127153e-03 -1.547629286075213884e-01 -2.235269870736434072e-01 4.825621728258900234e+00 4.825621728258900234e+00 4.825621728258900234e+00 3.657696542015105479e+02 1.096923188919999959e+00 4.000000000000000000e+01
8.915330706691653177e+03 1.005352282444328837e+00 1.974661658503704641e-03 1.770278249734678067e-01 2.733810395367706203e-01 4.757255948805180878e+00 4.757255948805180878e+00 4.757255948805180878e+00 3.845908227068523502e+02 1.098548290389999904e+00 4.000000000000000000e+01
8.915331279955622449e+03 1.003182547950329351e+00 1.957441537688066682e-03 1.459180448478412107e-01 -8.166789055890637250e-02 5.333066909111220610e+00 5.333066909111220610e+00 5.333066909111220610e+00 4.046053955868928824e+02 1.100207335159999911e+00 4.000000000000000000e+01
8.915331860626865819e+03 1.005778753940962611e+00 1.871648096157578272e-03 3.885884178767485819e-01 4.331687647441818251e-02 7.553746058239030781e+00 7.553746058239030781e+00 7.553746058239030781e+00 4.278259608642163130e+02 1.101887431350000002e+00 4.000000000000000000e+01
8.915332441992410168e+03 1.000894564528162833e+00 1.938254868893742695e-03 4.493821887358416256e-01 -1.770757929232746886e-01 5.200003394385989353e+00 5.200003394385989353e+00 5.200003394385989353e+00 4.462062200449863667e+02 1.103583004769999931e+00 4.000000000000000000e+01
8.915333021969352558e+03 9.999916256781015145e-01 1.998963362649994972e-03 6.274850045200272564e-02 -1.600184655775553078e-01 4.439664710612050591e+00 4.439664710612050591e+00 4.439664710612050591e+00 4.648150675209091673e+02 1.105294270829999981e+00 4.000000000000000000e+01
8.915333603219412907e+03 1.002475050871293849e+00 1.968166182363851376e-03 -2.875309969493692885e-01 5.600079425388513332e-01 5.742509530381070704e+00 5.742509530381070704e+00 5.742509530381070704e+00 4.882822921951731132e+02 1.107014897980000079e+00 4.000000000000000000e+01
8.915334178913668438e+03 1.002603830978498367e+00 1.994128330104971529e-03 -1.688460918789073117e-01 -7.621160677948091156e-02 5.062118841021353788e+00 5.062118841021353788e+00 5.062118841021353788e+00 5.211136178290648786e+02 1.108748462439999916e+00 4.000000000000000000e+01
8.915334755071256950e+03 9.991805034089904503e-01 2.023490219740742280e-03 4.288027472248606142e-01 -1.505402930769944025e-01 4.500587206849199440e+00 4.500587206849199440e+00 4.500587206849199440e+00 5.577099296119816927e+02 1.110508107630000074e+00 4.000000000000000000e+01
8.915335332154580101e+03 1.000951545255583275e+00 2.019348080773026959e-03 3.225956070485994087e-03 -2.980940184844506069e-01 5.030080331054954002e+00 5.030080331054954002e+00 5.030080331054954002e+00 6.094673380669198650e+02 1.112298986469999917e+00 4.000000000000000000e+01
8.915335914909192070e+03 1.003052090038506705e+00 2.057456362011911809e-03 -3.180410546191536070e-01 5.788235049925335302e-02 4.136598213927330292e+00 4.136598213927330292e+00 4.136598213927330292e+00 6.654972797455282034e+02 1.114098517570000002e+00 4.000000000000000000e+01
8.918281419283877767e+03 1.000175141518155231e+00 2.341117346025981504e-03 4.954736188722824730e-01 -2.137891963357231861e-01 2.248444811289418865e+00 2.248444811289418865e+00 2.248444811289418865e+00 -1.000000000000000000e+00 1.720840011179999962e+00 4.000000000000000000e+01
8.918281995898745663e+03 9.962448965235415343e-01 2.334070381801876728e-03 3.989611395883174150e-01 -1.417675597620935979e-01 2.022771009169419987e+00 2.022771009169419987e+00 2.022771009169419987e+00 -1.000000000000000000e+00 1.716984107870000109e+00 4.000000000000000000e+01
